#Time (s),Channel 1 (V),Channel 2 (V)
-0.493125,2.49575675661197,2.501745278169978
-0.493,2.49508885089753,2.502079815861032
-0.492875,2.49475489804031,2.502079815861032
-0.49275,2.49408699232587,2.502079815861032
-0.492625,2.49375303946865,2.502079815861032
-0.4925,2.49341908661143,2.502079815861032
-0.492375,2.49308513375421,2.502079815861032
-0.49225,2.49275118089699,2.501745278169978
-0.492125,2.49208327518255,2.501410740478923
-0.492,2.49174932232533,2.501076202787869
-0.491875,2.49174932232533,2.500741665096814
-0.49175,2.49141536946811,2.500072589714705
-0.491625,2.491081416610891,2.499738052023651
-0.4915,2.49074746375367,2.499403514332596
-0.491375,2.49074746375367,2.498734438950486
-0.49125,2.49074746375367,2.498065363568378
-0.491125,2.491081416610891,2.497730825877323
-0.491,2.491081416610891,2.497396288186268
-0.490875,2.491081416610891,2.496727212804159
-0.49075,2.49141536946811,2.49605813742205
-0.490625,2.49141536946811,2.495389062039941
-0.4905,2.49208327518255,2.495054524348886
-0.490375,2.49241722803977,2.494719986657832
-0.49025,2.49308513375421,2.494385448966777
-0.490125,2.49375303946865,2.494385448966777
-0.49,2.49442094518309,2.494050911275723
-0.489875,2.49475489804031,2.493716373584668
-0.48975,2.495422803754749,2.493716373584668
-0.489625,2.496090709469189,2.493381835893613
-0.4895,2.496424662326409,2.493716373584668
-0.489375,2.497092568040849,2.493381835893613
-0.48925,2.497760473755289,2.493716373584668
-0.489125,2.498094426612509,2.493716373584668
-0.489,2.498762332326949,2.494050911275723
-0.488875,2.499096285184169,2.494385448966777
-0.48875,2.499764190898609,2.495054524348886
-0.488625,2.500432096613048,2.495723599730995
-0.4885,2.500766049470268,2.496392675113105
-0.488375,2.501433955184708,2.497061750495214
-0.48825,2.501767908041928,2.498065363568378
-0.488125,2.502101860899148,2.499068976641541
-0.488,2.502435813756368,2.499738052023651
-0.487875,2.502435813756368,2.500741665096814
-0.48775,2.502101860899148,2.501410740478923
-0.487625,2.501767908041928,2.502079815861032
-0.4875,2.501433955184708,2.502748891243141
-0.487375,2.501100002327488,2.503417966625251
-0.48725,2.500432096613048,2.50408704200736
-0.487125,2.500098143755829,2.504421579698414
-0.487,2.499096285184169,2.504756117389469
-0.486875,2.498428379469729,2.504756117389469
-0.48675,2.497760473755289,2.505090655080524
-0.486625,2.497092568040849,2.504756117389469
-0.4865,2.496090709469189,2.504756117389469
-0.486375,2.49575675661197,2.504756117389469
-0.48625,2.49508885089753,2.504421579698414
-0.486125,2.49442094518309,2.50408704200736
-0.486,2.49375303946865,2.503752504316305
-0.485875,2.49341908661143,2.503083428934196
-0.48575,2.49275118089699,2.502414353552087
-0.485625,2.49275118089699,2.501745278169978
-0.4855,2.49208327518255,2.501410740478923
-0.485375,2.49208327518255,2.500407127405759
-0.48525,2.49208327518255,2.499738052023651
-0.485125,2.49208327518255,2.499068976641541
-0.485,2.49208327518255,2.498399901259432
-0.484875,2.49208327518255,2.498065363568378
-0.48475,2.49241722803977,2.497061750495214
-0.484625,2.49241722803977,2.496727212804159
-0.4845,2.49308513375421,2.496392675113105
-0.484375,2.49308513375421,2.495723599730995
-0.48425,2.49341908661143,2.495054524348886
-0.484125,2.49375303946865,2.495054524348886
-0.484,2.49408699232587,2.494719986657832
-0.483875,2.49475489804031,2.494385448966777
-0.48375,2.49508885089753,2.494050911275723
-0.483625,2.495422803754749,2.494050911275723
-0.4835,2.49575675661197,2.494050911275723
-0.483375,2.496090709469189,2.494050911275723
-0.48325,2.496424662326409,2.494050911275723
-0.483125,2.497092568040849,2.494385448966777
-0.483,2.497092568040849,2.494385448966777
-0.482875,2.497426520898069,2.494385448966777
-0.48275,2.497760473755289,2.494719986657832
-0.482625,2.497760473755289,2.495054524348886
-0.4825,2.498094426612509,2.495054524348886
-0.482375,2.498428379469729,2.49605813742205
-0.48225,2.498762332326949,2.49605813742205
-0.482125,2.498762332326949,2.496392675113105
-0.482,2.498762332326949,2.497061750495214
-0.481875,2.498762332326949,2.497396288186268
-0.48175,2.498428379469729,2.497730825877323
-0.481625,2.498428379469729,2.498399901259432
-0.4815,2.498428379469729,2.498734438950486
-0.481375,2.498094426612509,2.499403514332596
-0.48125,2.497760473755289,2.499738052023651
-0.481125,2.497426520898069,2.500072589714705
-0.481,2.497092568040849,2.500741665096814
-0.480875,2.496758615183629,2.501076202787869
-0.48075,2.496090709469189,2.501076202787869
-0.480625,2.495422803754749,2.501410740478923
-0.4805,2.49475489804031,2.501410740478923
-0.480375,2.49442094518309,2.501410740478923
-0.48025,2.49375303946865,2.501410740478923
-0.480125,2.49308513375421,2.501410740478923
-0.48,2.49275118089699,2.501076202787869
-0.479875,2.49208327518255,2.500741665096814
-0.47975,2.49174932232533,2.500741665096814
-0.479625,2.49141536946811,2.500407127405759
-0.4795,2.491081416610891,2.499738052023651
-0.479375,2.491081416610891,2.499068976641541
-0.47925,2.49074746375367,2.498734438950486
-0.479125,2.490413510896451,2.498065363568378
-0.479,2.490413510896451,2.497396288186268
-0.478875,2.490413510896451,2.496727212804159
-0.47875,2.49074746375367,2.49605813742205
-0.478625,2.49074746375367,2.495389062039941
-0.4785,2.491081416610891,2.495054524348886
-0.478375,2.49141536946811,2.494385448966777
-0.47825,2.49174932232533,2.494050911275723
-0.478125,2.49208327518255,2.493381835893613
-0.478,2.49241722803977,2.493047298202558
-0.477875,2.49308513375421,2.493047298202558
-0.47775,2.49341908661143,2.492712760511504
-0.477625,2.49408699232587,2.492712760511504
-0.4775,2.49475489804031,2.492712760511504
-0.477375,2.49508885089753,2.492712760511504
-0.47725,2.495422803754749,2.492712760511504
-0.477125,2.49575675661197,2.493047298202558
-0.477,2.496090709469189,2.493381835893613
-0.476875,2.496758615183629,2.493716373584668
-0.47675,2.496758615183629,2.494050911275723
-0.476625,2.497092568040849,2.494385448966777
-0.4765,2.497092568040849,2.494719986657832
-0.476375,2.497426520898069,2.495389062039941
-0.47625,2.497426520898069,2.495723599730995
-0.476125,2.497092568040849,2.49605813742205
-0.476,2.497092568040849,2.496392675113105
-0.475875,2.497092568040849,2.496727212804159
-0.47575,2.496758615183629,2.497396288186268
-0.475625,2.496758615183629,2.497730825877323
-0.4755,2.496424662326409,2.498065363568378
-0.475375,2.496090709469189,2.498734438950486
-0.47525,2.49575675661197,2.498734438950486
-0.475125,2.49575675661197,2.499403514332596
-0.475,2.49508885089753,2.499738052023651
-0.474875,2.49475489804031,2.499738052023651
-0.47475,2.49442094518309,2.499738052023651
-0.474625,2.49408699232587,2.500072589714705
-0.4745,2.49408699232587,2.500072589714705
-0.474375,2.49375303946865,2.500407127405759
-0.47425,2.49308513375421,2.500072589714705
-0.474125,2.49275118089699,2.500072589714705
-0.474,2.49241722803977,2.500072589714705
-0.473875,2.49208327518255,2.499738052023651
-0.47375,2.49174932232533,2.499403514332596
-0.473625,2.49174932232533,2.499068976641541
-0.4735,2.491081416610891,2.498399901259432
-0.473375,2.491081416610891,2.498065363568378
-0.47325,2.49074746375367,2.497730825877323
-0.473125,2.491081416610891,2.497396288186268
-0.473,2.491081416610891,2.496727212804159
-0.472875,2.491081416610891,2.496392675113105
-0.47275,2.491081416610891,2.495723599730995
-0.472625,2.49141536946811,2.495389062039941
-0.4725,2.49174932232533,2.495054524348886
-0.472375,2.49241722803977,2.494719986657832
-0.47225,2.49241722803977,2.494385448966777
-0.472125,2.49308513375421,2.493716373584668
-0.472,2.49341908661143,2.493716373584668
-0.471875,2.49408699232587,2.493381835893613
-0.47175,2.49442094518309,2.493047298202558
-0.471625,2.49475489804031,2.493047298202558
-0.4715,2.495422803754749,2.493047298202558
-0.471375,2.496090709469189,2.493047298202558
-0.47125,2.496424662326409,2.493381835893613
-0.471125,2.497092568040849,2.493381835893613
-0.471,2.497426520898069,2.493716373584668
-0.470875,2.497760473755289,2.494050911275723
-0.47075,2.498094426612509,2.494385448966777
-0.470625,2.498428379469729,2.495054524348886
-0.4705,2.498428379469729,2.495389062039941
-0.470375,2.498428379469729,2.495723599730995
-0.47025,2.498762332326949,2.496392675113105
-0.470125,2.498762332326949,2.497061750495214
-0.47,2.498762332326949,2.497396288186268
-0.469875,2.498428379469729,2.498065363568378
-0.46975,2.498094426612509,2.498399901259432
-0.469625,2.497760473755289,2.498734438950486
-0.4695,2.497426520898069,2.499068976641541
-0.469375,2.497092568040849,2.499403514332596
-0.46925,2.496758615183629,2.500072589714705
-0.469125,2.496424662326409,2.500407127405759
-0.469,2.496424662326409,2.500741665096814
-0.468875,2.496090709469189,2.501076202787869
-0.46875,2.49575675661197,2.501410740478923
-0.468625,2.49508885089753,2.501410740478923
-0.4685,2.49475489804031,2.501076202787869
-0.468375,2.49442094518309,2.501076202787869
-0.46825,2.49442094518309,2.501076202787869
-0.468125,2.49408699232587,2.500741665096814
-0.468,2.49375303946865,2.500741665096814
-0.467875,2.49375303946865,2.500407127405759
-0.46775,2.49341908661143,2.499738052023651
-0.467625,2.49308513375421,2.499403514332596
-0.4675,2.49308513375421,2.499068976641541
-0.467375,2.49341908661143,2.498734438950486
-0.46725,2.49341908661143,2.498399901259432
-0.467125,2.49341908661143,2.498065363568378
-0.467,2.49375303946865,2.497730825877323
-0.466875,2.49408699232587,2.497730825877323
-0.46675,2.49442094518309,2.497396288186268
-0.466625,2.49475489804031,2.497396288186268
-0.4665,2.49508885089753,2.497061750495214
-0.466375,2.49508885089753,2.496727212804159
-0.46625,2.495422803754749,2.496392675113105
-0.466125,2.496090709469189,2.496392675113105
-0.466,2.496424662326409,2.496392675113105
-0.465875,2.496758615183629,2.496392675113105
-0.46575,2.497092568040849,2.49605813742205
-0.465625,2.497426520898069,2.49605813742205
-0.4655,2.497760473755289,2.49605813742205
-0.465375,2.498094426612509,2.49605813742205
-0.46525,2.498428379469729,2.49605813742205
-0.465125,2.498762332326949,2.496392675113105
-0.465,2.498762332326949,2.496392675113105
-0.464875,2.498762332326949,2.496392675113105
-0.46475,2.499096285184169,2.496392675113105
-0.464625,2.499096285184169,2.496727212804159
-0.4645,2.499430238041389,2.497396288186268
-0.464375,2.499430238041389,2.497396288186268
-0.46425,2.499430238041389,2.497730825877323
-0.464125,2.499430238041389,2.498065363568378
-0.464,2.499096285184169,2.498399901259432
-0.463875,2.499096285184169,2.498734438950486
-0.46375,2.498762332326949,2.499068976641541
-0.463625,2.498762332326949,2.499738052023651
-0.4635,2.498428379469729,2.499738052023651
-0.463375,2.498094426612509,2.500407127405759
-0.46325,2.497760473755289,2.500741665096814
-0.463125,2.497092568040849,2.501076202787869
-0.463,2.496424662326409,2.501076202787869
-0.462875,2.496090709469189,2.501410740478923
-0.46275,2.495422803754749,2.501410740478923
-0.462625,2.49475489804031,2.501410740478923
-0.4625,2.49408699232587,2.501410740478923
-0.462375,2.49341908661143,2.501410740478923
-0.46225,2.49275118089699,2.501076202787869
-0.462125,2.49241722803977,2.500741665096814
-0.462,2.49174932232533,2.500407127405759
-0.461875,2.49141536946811,2.500072589714705
-0.46175,2.491081416610891,2.499403514332596
-0.461625,2.490413510896451,2.499068976641541
-0.4615,2.490413510896451,2.498399901259432
-0.461375,2.490413510896451,2.497730825877323
-0.46125,2.490413510896451,2.496727212804159
-0.461125,2.490413510896451,2.49605813742205
-0.461,2.49074746375367,2.495389062039941
-0.460875,2.491081416610891,2.495054524348886
-0.46075,2.491081416610891,2.494050911275723
-0.460625,2.49174932232533,2.493716373584668
-0.4605,2.49208327518255,2.493047298202558
-0.460375,2.49275118089699,2.492712760511504
-0.46025,2.49308513375421,2.49237822282045
-0.460125,2.49408699232587,2.492043685129395
-0.46,2.49475489804031,2.49170914743834
-0.459875,2.495422803754749,2.49170914743834
-0.45975,2.496090709469189,2.492043685129395
-0.459625,2.496758615183629,2.492043685129395
-0.4595,2.497092568040849,2.49237822282045
-0.459375,2.497760473755289,2.492712760511504
-0.45925,2.498094426612509,2.493047298202558
-0.459125,2.498428379469729,2.493716373584668
-0.459,2.498762332326949,2.494385448966777
-0.458875,2.498762332326949,2.494719986657832
-0.45875,2.498762332326949,2.495054524348886
-0.458625,2.498762332326949,2.495723599730995
-0.4585,2.498762332326949,2.496392675113105
-0.458375,2.498762332326949,2.497061750495214
-0.45825,2.498428379469729,2.497730825877323
-0.458125,2.498094426612509,2.497730825877323
-0.458,2.497760473755289,2.498399901259432
-0.457875,2.497426520898069,2.498734438950486
-0.45775,2.497092568040849,2.499068976641541
-0.457625,2.496758615183629,2.499738052023651
-0.4575,2.496424662326409,2.499738052023651
-0.457375,2.49575675661197,2.500072589714705
-0.45725,2.49508885089753,2.500072589714705
-0.457125,2.49475489804031,2.500072589714705
-0.457,2.49442094518309,2.500407127405759
-0.456875,2.49375303946865,2.500407127405759
-0.45675,2.49341908661143,2.500407127405759
-0.456625,2.49308513375421,2.500407127405759
-0.4565,2.49275118089699,2.500407127405759
-0.456375,2.49208327518255,2.500072589714705
-0.45625,2.49208327518255,2.500072589714705
-0.456125,2.49141536946811,2.500072589714705
-0.456,2.491081416610891,2.499738052023651
-0.455875,2.49074746375367,2.499403514332596
-0.45575,2.490413510896451,2.499068976641541
-0.455625,2.490079558039231,2.498399901259432
-0.4555,2.489745605182011,2.498065363568378
-0.455375,2.489745605182011,2.497730825877323
-0.45525,2.489745605182011,2.497061750495214
-0.455125,2.489745605182011,2.496392675113105
-0.455,2.489745605182011,2.495389062039941
-0.454875,2.489745605182011,2.494719986657832
-0.45475,2.490079558039231,2.494385448966777
-0.454625,2.490413510896451,2.493381835893613
-0.4545,2.491081416610891,2.493047298202558
-0.454375,2.49174932232533,2.492712760511504
-0.45425,2.49275118089699,2.49237822282045
-0.454125,2.49308513375421,2.49170914743834
-0.454,2.49375303946865,2.491374609747286
-0.453875,2.49475489804031,2.491040072056231
-0.45375,2.49575675661197,2.491040072056231
-0.453625,2.496758615183629,2.491040072056231
-0.4535,2.497426520898069,2.491040072056231
-0.453375,2.498094426612509,2.491374609747286
-0.45325,2.498762332326949,2.49170914743834
-0.453125,2.499430238041389,2.49237822282045
-0.453,2.500098143755829,2.493047298202558
-0.452875,2.500432096613048,2.494050911275723
-0.45275,2.500766049470268,2.494719986657832
-0.452625,2.501100002327488,2.495723599730995
-0.4525,2.501100002327488,2.496727212804159
-0.452375,2.500766049470268,2.497396288186268
-0.45225,2.500432096613048,2.498399901259432
-0.452125,2.500098143755829,2.499068976641541
-0.452,2.499430238041389,2.500072589714705
-0.451875,2.498762332326949,2.500741665096814
-0.45175,2.498094426612509,2.501076202787869
-0.451625,2.497426520898069,2.501410740478923
-0.4515,2.496424662326409,2.501745278169978
-0.451375,2.49575675661197,2.502079815861032
-0.45125,2.49508885089753,2.502079815861032
-0.451125,2.49442094518309,2.501745278169978
-0.451,2.49375303946865,2.501745278169978
-0.450875,2.49308513375421,2.501410740478923
-0.45075,2.49241722803977,2.500741665096814
-0.450625,2.49174932232533,2.500407127405759
-0.4505,2.49141536946811,2.499738052023651
-0.450375,2.49141536946811,2.499403514332596
-0.45025,2.491081416610891,2.498734438950486
-0.450125,2.491081416610891,2.498399901259432
-0.45,2.491081416610891,2.497730825877323
-0.449875,2.49141536946811,2.497396288186268
-0.44975,2.49141536946811,2.496727212804159
-0.449625,2.49141536946811,2.496392675113105
-0.4495,2.49174932232533,2.49605813742205
-0.449375,2.49174932232533,2.495723599730995
-0.44925,2.49208327518255,2.495389062039941
-0.449125,2.49241722803977,2.495054524348886
-0.449,2.49275118089699,2.495054524348886
-0.448875,2.49308513375421,2.494719986657832
-0.44875,2.49341908661143,2.494385448966777
-0.448625,2.49375303946865,2.494385448966777
-0.4485,2.49442094518309,2.494385448966777
-0.448375,2.49475489804031,2.494050911275723
-0.44825,2.495422803754749,2.494050911275723
-0.448125,2.495422803754749,2.494050911275723
-0.448,2.496090709469189,2.494050911275723
-0.447875,2.496424662326409,2.493716373584668
-0.44775,2.497092568040849,2.494050911275723
-0.447625,2.497426520898069,2.494050911275723
-0.4475,2.498094426612509,2.494050911275723
-0.447375,2.498428379469729,2.494050911275723
-0.44725,2.498762332326949,2.494385448966777
-0.447125,2.499430238041389,2.494719986657832
-0.447,2.499764190898609,2.495054524348886
-0.446875,2.500098143755829,2.495723599730995
-0.44675,2.500432096613048,2.496392675113105
-0.446625,2.500766049470268,2.497061750495214
-0.4465,2.500766049470268,2.497396288186268
-0.446375,2.500766049470268,2.498399901259432
-0.44625,2.500432096613048,2.498734438950486
-0.446125,2.500098143755829,2.499403514332596
-0.446,2.499764190898609,2.500072589714705
-0.445875,2.499430238041389,2.500741665096814
-0.44575,2.498762332326949,2.501410740478923
-0.445625,2.498094426612509,2.501745278169978
-0.4455,2.497426520898069,2.502079815861032
-0.445375,2.496424662326409,2.502079815861032
-0.44525,2.49575675661197,2.502414353552087
-0.445125,2.49508885089753,2.502414353552087
-0.445,2.49442094518309,2.502079815861032
-0.444875,2.49408699232587,2.502079815861032
-0.44475,2.49341908661143,2.501745278169978
-0.444625,2.49308513375421,2.501410740478923
-0.4445,2.49275118089699,2.500741665096814
-0.444375,2.49275118089699,2.500072589714705
-0.44425,2.49241722803977,2.499403514332596
-0.444125,2.49241722803977,2.498399901259432
-0.444,2.49241722803977,2.497396288186268
-0.443875,2.49241722803977,2.496727212804159
-0.44375,2.49308513375421,2.49605813742205
-0.443625,2.49341908661143,2.495389062039941
-0.4435,2.49375303946865,2.494719986657832
-0.443375,2.49442094518309,2.494385448966777
-0.44325,2.49508885089753,2.494050911275723
-0.443125,2.49575675661197,2.494050911275723
-0.443,2.496424662326409,2.493716373584668
-0.442875,2.496758615183629,2.493716373584668
-0.44275,2.497092568040849,2.493716373584668
-0.442625,2.497760473755289,2.494050911275723
-0.4425,2.498094426612509,2.494385448966777
-0.442375,2.498428379469729,2.494719986657832
-0.44225,2.498762332326949,2.495054524348886
-0.442125,2.499096285184169,2.495723599730995
-0.442,2.499096285184169,2.49605813742205
-0.441875,2.499096285184169,2.496392675113105
-0.44175,2.499096285184169,2.496727212804159
-0.441625,2.498762332326949,2.497061750495214
-0.4415,2.498428379469729,2.497396288186268
-0.441375,2.498428379469729,2.497730825877323
-0.44125,2.498094426612509,2.498065363568378
-0.441125,2.498094426612509,2.498399901259432
-0.441,2.497426520898069,2.498399901259432
-0.440875,2.497426520898069,2.498734438950486
-0.44075,2.496758615183629,2.498734438950486
-0.440625,2.496424662326409,2.499068976641541
-0.4405,2.496090709469189,2.499068976641541
-0.440375,2.49575675661197,2.499068976641541
-0.44025,2.495422803754749,2.499403514332596
-0.440125,2.49508885089753,2.499403514332596
-0.44,2.49475489804031,2.499403514332596
-0.439875,2.49408699232587,2.499403514332596
-0.43975,2.49375303946865,2.499403514332596
-0.439625,2.49341908661143,2.499403514332596
-0.4395,2.49275118089699,2.499068976641541
-0.439375,2.49241722803977,2.499403514332596
-0.43925,2.49174932232533,2.499068976641541
-0.439125,2.49174932232533,2.498734438950486
-0.439,2.491081416610891,2.498399901259432
-0.438875,2.49074746375367,2.497730825877323
-0.43875,2.490413510896451,2.497061750495214
-0.438625,2.490079558039231,2.496727212804159
-0.4385,2.490079558039231,2.49605813742205
-0.438375,2.490413510896451,2.495389062039941
-0.43825,2.490413510896451,2.494719986657832
-0.438125,2.490413510896451,2.494050911275723
-0.438,2.49074746375367,2.493381835893613
-0.437875,2.49141536946811,2.492712760511504
-0.43775,2.49174932232533,2.492043685129395
-0.437625,2.49275118089699,2.49170914743834
-0.4375,2.49341908661143,2.491374609747286
-0.437375,2.49442094518309,2.491040072056231
-0.43725,2.49508885089753,2.491040072056231
-0.437125,2.496090709469189,2.491040072056231
-0.437,2.496758615183629,2.491040072056231
-0.436875,2.497426520898069,2.491374609747286
-0.43675,2.498094426612509,2.49170914743834
-0.436625,2.498762332326949,2.492043685129395
-0.4365,2.499096285184169,2.492712760511504
-0.436375,2.499430238041389,2.493381835893613
-0.43625,2.499764190898609,2.494385448966777
-0.436125,2.499764190898609,2.495054524348886
-0.436,2.499764190898609,2.49605813742205
-0.435875,2.499764190898609,2.496727212804159
-0.43575,2.499430238041389,2.497396288186268
-0.435625,2.499096285184169,2.498399901259432
-0.4355,2.498762332326949,2.499068976641541
-0.435375,2.498094426612509,2.499738052023651
-0.43525,2.497426520898069,2.500072589714705
-0.435125,2.496758615183629,2.500407127405759
-0.435,2.496090709469189,2.500407127405759
-0.434875,2.495422803754749,2.500407127405759
-0.43475,2.49475489804031,2.500407127405759
-0.434625,2.49408699232587,2.500407127405759
-0.4345,2.49375303946865,2.500072589714705
-0.434375,2.49308513375421,2.499403514332596
-0.43425,2.49241722803977,2.499403514332596
-0.434125,2.49241722803977,2.498734438950486
-0.434,2.49208327518255,2.498399901259432
-0.433875,2.49174932232533,2.498065363568378
-0.43375,2.49174932232533,2.497396288186268
-0.433625,2.49174932232533,2.496727212804159
-0.4335,2.49174932232533,2.496392675113105
-0.433375,2.49141536946811,2.49605813742205
-0.43325,2.49174932232533,2.495389062039941
-0.433125,2.49174932232533,2.495054524348886
-0.433,2.49208327518255,2.494719986657832
-0.432875,2.49241722803977,2.494050911275723
-0.43275,2.49241722803977,2.493716373584668
-0.432625,2.49275118089699,2.493381835893613
-0.4325,2.49308513375421,2.493047298202558
-0.432375,2.49341908661143,2.492712760511504
-0.43225,2.49375303946865,2.49237822282045
-0.432125,2.49442094518309,2.492043685129395
-0.432,2.49475489804031,2.492043685129395
-0.431875,2.495422803754749,2.49170914743834
-0.43175,2.496090709469189,2.49170914743834
-0.431625,2.496758615183629,2.492043685129395
-0.4315,2.497426520898069,2.492043685129395
-0.431375,2.498094426612509,2.492043685129395
-0.43125,2.499096285184169,2.49237822282045
-0.431125,2.499764190898609,2.493047298202558
-0.431,2.500432096613048,2.493381835893613
-0.430875,2.500766049470268,2.494050911275723
-0.43075,2.500766049470268,2.494719986657832
-0.430625,2.501100002327488,2.495723599730995
-0.4305,2.501433955184708,2.496392675113105
-0.430375,2.501100002327488,2.497396288186268
-0.43025,2.501100002327488,2.498399901259432
-0.430125,2.500766049470268,2.499068976641541
-0.43,2.500432096613048,2.500072589714705
-0.429875,2.499764190898609,2.501076202787869
-0.42975,2.498762332326949,2.501745278169978
-0.429625,2.498094426612509,2.502414353552087
-0.4295,2.497092568040849,2.503083428934196
-0.429375,2.496090709469189,2.503083428934196
-0.42925,2.49475489804031,2.503417966625251
-0.429125,2.49375303946865,2.503752504316305
-0.429,2.49275118089699,2.503752504316305
-0.428875,2.49174932232533,2.503417966625251
-0.42875,2.491081416610891,2.502748891243141
-0.428625,2.490079558039231,2.502414353552087
-0.4285,2.489745605182011,2.501745278169978
-0.428375,2.489077699467571,2.500741665096814
-0.42825,2.488743746610351,2.499403514332596
-0.428125,2.488409793753131,2.498399901259432
-0.428,2.488409793753131,2.497061750495214
-0.427875,2.488743746610351,2.49605813742205
-0.42775,2.488743746610351,2.495054524348886
-0.427625,2.489077699467571,2.493716373584668
-0.4275,2.489745605182011,2.492712760511504
-0.427375,2.490413510896451,2.49170914743834
-0.42725,2.491081416610891,2.491040072056231
-0.427125,2.49208327518255,2.490370996674122
-0.427,2.49308513375421,2.489701921292013
-0.426875,2.49442094518309,2.489367383600958
-0.42675,2.49575675661197,2.489367383600958
-0.426625,2.496758615183629,2.489367383600958
-0.4265,2.497760473755289,2.489367383600958
-0.426375,2.498762332326949,2.489367383600958
-0.42625,2.499764190898609,2.489701921292013
-0.426125,2.500766049470268,2.490370996674122
-0.426,2.501433955184708,2.491040072056231
-0.425875,2.502435813756368,2.49170914743834
-0.42575,2.503103719470808,2.493047298202558
-0.425625,2.503771625185248,2.493716373584668
-0.4255,2.504105578042468,2.494719986657832
-0.425375,2.504105578042468,2.495723599730995
-0.42525,2.504439530899687,2.496392675113105
-0.425125,2.504105578042468,2.497396288186268
-0.425,2.504105578042468,2.498399901259432
-0.424875,2.503771625185248,2.499403514332596
-0.42475,2.503437672328028,2.500072589714705
-0.424625,2.503103719470808,2.501076202787869
-0.4245,2.502435813756368,2.501745278169978
-0.424375,2.501767908041928,2.502414353552087
-0.42425,2.501100002327488,2.503083428934196
-0.424125,2.500432096613048,2.50408704200736
-0.424,2.499764190898609,2.504756117389469
-0.423875,2.499096285184169,2.505090655080524
-0.42375,2.498094426612509,2.505425192771578
-0.423625,2.496758615183629,2.505759730462633
-0.4235,2.49575675661197,2.506094268153687
-0.423375,2.49475489804031,2.505759730462633
-0.42325,2.49375303946865,2.505759730462633
-0.423125,2.49275118089699,2.505425192771578
-0.423,2.49141536946811,2.504756117389469
-0.422875,2.490413510896451,2.503752504316305
-0.42275,2.489411652324791,2.502748891243141
-0.422625,2.488743746610351,2.501745278169978
-0.4225,2.488075840895911,2.500407127405759
-0.422375,2.487741888038691,2.498734438950486
-0.42225,2.487741888038691,2.497396288186268
-0.422125,2.487741888038691,2.495723599730995
-0.422,2.487741888038691,2.494385448966777
-0.421875,2.488075840895911,2.492712760511504
-0.42175,2.488743746610351,2.491040072056231
-0.421625,2.489745605182011,2.489701921292013
-0.4215,2.49074746375367,2.488698308218849
-0.421375,2.49208327518255,2.487694695145685
-0.42125,2.49341908661143,2.486691082072522
-0.421125,2.49475489804031,2.486022006690412
-0.421,2.496424662326409,2.485687468999358
-0.420875,2.498094426612509,2.485352931308303
-0.42075,2.499430238041389,2.485352931308303
-0.420625,2.500766049470268,2.485687468999358
-0.4205,2.502435813756368,2.486356544381467
